K,TEC,PR,YM,Biot,K1C,Shmin,Tres,Pres,KvKh,FcK,weights
252.14153129122826,7.0167087177513015e-6,0.2914927685533027,1.1223323740598664e7,0.5996622846814165,1212.8227719364372,373.006159230561,91.88284553643682,242.39645009481308,0.5176595927092524,-1.6001233129124903,0.0022340313530027425
98.46856649571829,6.1000929873877195e-6,0.2636475583759094,1.337305712225841e7,0.5820893393482076,1255.7551706495215,361.64743182842886,93.98270210876012,244.2368800338645,0.5347014387204798,-1.1523001092314256,0.034009574592750676
198.52547778303594,8.39168631595904e-6,0.3156463588168149,1.3309765439618316e7,0.6823702793981855,716.8727382320874,365.1493079012183,96.61181901969086,233.92553938878066,0.530855239070809,-1.6981045265252859,0.02179672999866788
377.7800472975638,6.480318904383698e-6,0.31491678976925386,1.1370021987271395e7,0.7059641350012793,781.9419361291868,367.3949245131091,91.17440458348787,226.50077413292897,0.7087603240620122,-1.7485263700368314,0.05319040903990676
116.96857548179408,7.7654123929655e-6,0.323000171333474,1.3866280223064132e7,0.6782643274220628,709.6913966742488,357.93297446217224,95.21820443567204,238.3758122066768,0.7645459859844862,-1.4483439930918975,0.0024201638090850085
219.14227547675515,7.593701382908866e-6,0.2398570732679453,1.2859617501499027e7,0.7092541914282501,934.8587230819109,367.9291765308336,93.79135259352147,238.42820667084072,0.7559652849628224,-1.513836727224556,0.018987927128759886
242.8845302155041,6.841529256293913e-6,0.3436533091287977,1.4068255202343542e7,0.6846518864554502,932.6370539397452,378.12871888411456,95.47396957117914,243.22389291544712,0.7673563077207534,-1.3774731837255128,0.00434471036960791
89.3885907590687,8.469485371235423e-6,0.32785835992623275,1.4023107806718983e7,0.6762803587441022,657.4888035753748,359.87583183666203,97.90355726468061,238.958223275542,0.6973118846618102,-1.1999058548860275,0.004439130450219211
128.3135984432518,7.573964348514401e-6,0.3230482972570051,1.3156524814062618e7,0.605605860267235,1150.583853345146,386.9281435985468,95.71966216945071,248.0334194390589,0.8001748369952557,-1.045715299445626,0.010938887415805528
355.9850461753964,7.4182139170659245e-6,0.3878217500167521,1.26157093089845e7,0.6773801173662927,545.8362523784874,405.71195357291396,94.38709369557816,240.93475132979708,0.7442882444855865,-1.8340278055796937,0.007758400877615134
274.82447979629023,8.020241724875677e-6,0.3496599889545588,1.2878474777938588e7,0.6583863296198623,1066.9440557335467,374.666903417791,93.319924747581,246.80006794342572,0.6462802307022176,-1.5517934391736807,0.003757071146160717
98.60952218941588,8.316416654501975e-6,0.3256413013388862,1.1212209515604366e7,0.5614076510799509,944.1547329411554,405.6326542147436,91.25508855398252,241.8622839273942,0.7504459701349296,-1.2441906511090117,0.041913189463125756
346.66542839160604,7.58327249945494e-6,0.3990616432344477,1.3178319683569752e7,0.7013594244161511,961.156696017395,384.81570977684567,94.69885501803047,237.17626548920177,0.6374490291638861,-1.673194153198251,0.03392460614009794
363.88386423333486,8.099566916847048e-6,0.3210844600085612,1.10289695231842e7,0.5700790920074729,1009.7141784677153,391.8188529154875,95.01499546064673,244.33944144587008,0.7174990688766201,-1.6944775263713434,2.339018897552637
176.89840016672036,7.985001853675486e-6,0.3458440429060536,1.2322042047985267e7,0.7305028677005374,805.5655648764975,379.90060441345395,96.35729363503572,230.05080077948494,0.6018689022511668,-1.3704595845384742,0.0048334178425154155
99.86661125246798,7.736566848764374e-6,0.33031482048396665,1.2751567394114057e7,0.6528949830541713,737.2148298136933,381.9442755029127,92.6404251487552,237.79408999511787,0.8287614109182418,-1.2425928411298308,0.00285785054371985
196.12559149647205,6.307767903451259e-6,0.31893028722981737,1.231762229530768e7,0.6358847708890596,991.4704031380306,414.9373058995717,90.77529155148237,237.1515250616293,0.8007121266330421,-1.7085865347543585,0.005857825488092596
